6,Maul,Weapons,10,
5,Chain Shirt,Armor,50,
31,Greataxe,Weapons,50,
104,null,Gear,10,
56,Sling Bullets (20),Gear,0.5,
89,Amulet (Holy Symbol),Gear,5,
28,Battleaxe,Weapons,10,
60,Rod (Arcane Focus),Gear,10,
28,Battleaxe,Weapons,10,
93,Hourglass,Gear,25,
41,Shortsword,Weapons,10,
44,Warhammer,Weapons,15,
15,Dagger,Weapons,2,
12,Plate,Armor,1500,
6,Scale Mail,Armor,50,
67,Glass Bottle,Gear,2,
14,Club,Weapons,1,
107,Torch,Gear,1,
50,Net,Weapons,1,
94,Hunting Trap,Gear,5,
55,Crossbow Bolts (20),Gear,10,
50,Net,Weapons,1,
101,null,Gear,100,
77,Fine Clothes,Gear,150,
19,Light Hammer,Weapons,2,
37,Morningstar,Weapons,15,
99,Hooded Lantern,Gear,5,
92,Holy Water (Flask),Gear,25,
3,Studded Leather,Armor,45,
48,Heavy Crossbow,Weapons,50,
10,Chain Mail,Armor,75,
12,Plate,Armor,1500,
18,Javelin,Weapons,5,
26,Shortbow,Weapons,25,
48,Heavy Crossbow,Weapons,50,
80,Crowbar,Gear,2,
37,Morningstar,Weapons,15,
25,Dart,Weapons,0.5,
46,Shield,Armor,10,
105,Rope (50 ft),Gear,10,
95,Ink (1 ounce bottle),Gear,68.2,
35,Longsword,Weapons,15,
33,Halberd,Weapons,20,
3,Studded Leather,Armor,45,
58,Crystal (Arcane Focus),Gear,10,
58,Crystal (Arcane Focus),Gear,10,
66,Book,Gear,25,
31,Greataxe,Weapons,50,
65,Blowgun,Weapons,10,
42,Trident,Weapons,5,
36,Maul,Weapons,10,
1,Padded,Armor,5,
55,Crossbow Bolts (20),Gear,49.72,
70,Candle,Gear,1,
14,Club,Weapons,1,
75,Common Clothes,Gear,5,
46,Blowgun,Weapons,10,
100,Oil (Flask),Gear,1,
11,Splint,Armor,200,
88,Healer's Kit,Gear,5,
97,Crossbow Bolts (20),Gear,10,
27,Staff (Arcane Focus),Gear,5,
109,Waterskin,Gear,2,
41,Shortsword,Weapons,10,
4,Hide,Armor,10,
71,Chain (10 ft),Gear,5,
21,Quarterstaff,Weapons,2,
61,Staff (Arcane Focus),Gear,5,
2,Leather,Armor,10,
24,Light Crossbow,Weapons,25,
87,Sledgehammer,Gear,2,
25,Dart,Weapons,0.5,
66,Book,Gear,25,
24,Light Crossbow,Weapons,25,
28,Battleaxe,Weapons,10,
16,Greatclub,Weapons,2,
6,Scale Mail,Armor,50,
61,Staff (Arcane Focus),Gear,5,
5,Chain Shirt,Armor,50,
100,Oil (Flask),Gear,1,
71,Chain (10 ft),Gear,5,
96,Ink Pen,Gear,58.41,
44,Warhammer,Weapons,15,
6,Scale Mail,Armor,50,
9,Sprig of Mistletoe (Druidic Focus),Gear,1,
69,Caltrops (20),Gear,10,
70,Candle,Gear,1,
30,Glaive,Weapons,200,
10,Chain Mail,Armor,75,
64,Ball Bearings (100),Gear,20,
74,null,Gear,25,
6,Scale Mail,Armor,50,
98,Bullseye Lantern,Gear,10,
4,Hide,Armor,10,
17,Handaxe,Weapons,4.39,
36,Maul,Weapons,10,
10,Chain Mail,Armor,75,
92,Ring Mail,Armor,30,
46,Blowgun,Weapons,10,
3,null,Armor,45,
61,Staff (Arcane Focus),Gear,5,
12,Plate,Armor,1500,
41,Backpack,Gear,20,
80,Crowbar,Gear,2,
19,Light Hammer,Weapons,2,
51,Acid (vial),Gear,25,
33,Halberd,Weapons,20,
100,Oil (Flask),Gear,1,
72,Chalk (10 piece),Gear,1,
66,Book,Gear,25,
50,Net,Weapons,1,
54,Blowgun Needles (50),Gear,10,
78,Chain (10 ft),Gear,5,
4,Hide,Armor,10,
48,Heavy Crossbow,Weapons,50,
66,Mace,Weapons,5,
102,Potion of Healing,Gear,50,
65,Sickle,Weapons,1,
44,Warhammer,Weapons,15,
4,Hide,Armor,10,
67,Glass Bottle,Gear,2,
33,Halberd,Weapons,20,
5,Chain Shirt,Armor,50,
4,Hide,Armor,10,
3,Studded Leather,Armor,45,
8,Half Plate,Armor,750,
71,Chain (10 ft),Gear,5,
104,Robes,Gear,10,
76,Costume Clothes,Gear,15,
2,Leather,Armor,10,
93,Hourglass,Gear,25,
73,Chest,Gear,5,
18,Javelin,Weapons,5,
56,Sling Bullets (20),Gear,0.5,
1,Padded,Armor,5,
96,Ink Pen,Gear,0.2,
59,Orb (Arcane Focus),Gear,20,
58,Crystal (Arcane Focus),Gear,10,
21,Quarterstaff,Weapons,2,
16,Greatclub,Weapons,2,
47,Hand Crossbow,Weapons,75,
95,Torch,Gear,1,
57,Antitoxin (vial),Gear,50,
69,Component Pouch,Gear,25,
96,Ink Pen,Gear,0.2,
71,Chain (10 ft),Gear,5,
34,Lance,Weapons,10,
63,Backpack,Gear,20,
75,Common Clothes,Gear,5,
35,Longsword,Weapons,15,
15,Dagger,Weapons,2,
94,Hunting Trap,Gear,5,
2,Leather,Armor,10,
87,Sledgehammer,Gear,2,
47,Rapier,Weapons,25,
10,Chain Mail,Armor,75,
52,Alchemist's Fire (flask),Gear,50,
3,null,Armor,45,
84,Yew Wand (Druidic Focus),Gear,10,
105,Rope (50 ft),Gear,10,
2,Leather,Armor,10,
4,Hide,Armor,10,
75,Common Clothes,Gear,5,
6,Scale Mail,Armor,50,
43,War Pick,Weapons,5,
11,Splint,Armor,200,
87,Sledgehammer,Gear,2,
34,Lance,Weapons,10,
101,Basic Poison (Vial),Gear,100,
99,Hooded Lantern,Gear,5,
34,Lance,Weapons,10,
90,Emblem (Holy Symbol),Gear,5,
9,Ring Mail,Armor,30,
60,Glass Bottle,Gear,2,
48,Heavy Crossbow,Weapons,50,
19,Light Hammer,Weapons,2,
88,Healer's Kit,Gear,5,
87,Sledgehammer,Gear,2,
55,Crossbow Bolts (20),Gear,10,
13,Shield,Armor,10,
99,Hooded Lantern,Gear,5,
96,Ring Mail,Armor,30,
97,Lamp,Gear,5,
15,Dagger,Weapons,2,
53,Arrows (20),Gear,10,
58,Crystal (Arcane Focus),Gear,10,
35,Longsword,Weapons,15,
8,Half Plate,Armor,750,
73,Chest,Gear,5,
84,Yew Wand (Druidic Focus),Gear,10,
12,Plate,Armor,1500,
64,Ball Bearings (100),Gear,20,
56,Sling Bullets (20),Gear,0.5,
28,Battleaxe,Weapons,10,
46,Blowgun,Weapons,10,
10,Chain Mail,Armor,75,
1,Padded,Armor,5,
35,Longsword,Weapons,15,
13,Shield,Armor,10,
11,null,Armor,200,
63,Backpack,Gear,20,
20,null,Weapons,5,
7,Breastplate,Armor,400,
23,Spear,Weapons,10,
4,Hide,Armor,10,
101,Basic Poison (Vial),Gear,100,
8,Half Plate,Armor,750,
53,Arrows (20),Gear,10,
16,Greatclub,Weapons,2,
43,War Pick,Weapons,5,
90,Emblem (Holy Symbol),Gear,5,
64,Ball Bearings (100),Gear,20,
76,Costume Clothes,Gear,15,
80,null,Gear,2,
74,Climber's Kit,Gear,25,
105,Rope (50 ft),Gear,10,
11,Splint,Armor,200,
75,Common Clothes,Gear,5,
7,Breastplate,Armor,400,
76,Costume Clothes,Gear,15,
65,Bedroll,Gear,1000,
12,Plate,Armor,1500,
12,Plate,Armor,33.3,
81,Sprig of Mistletoe (Druidic Focus),Gear,1,
32,Greatsword,Weapons,50,
80,Hand Crossbow,Weapons,75,
71,Chain (10 ft),Gear,5,
100,Oil (Flask),Gear,1,
43,War Pick,Weapons,5,
109,Waterskin,Gear,2,
10,Chain Mail,Armor,75,
86,Hammer,Gear,1,
62,Wand (Arcane Focus),Gear,10,
56,Sling Bullets (20),Gear,0.5,
11,Splint,Armor,200,
70,Candle,Gear,1,
73,Chest,Gear,5,
25,Mace,Weapons,5,
28,Battleaxe,Weapons,10,
34,Arrows (20),Gear,10,
36,Maul,Weapons,10,
15,Dagger,Weapons,2,
24,Light Crossbow,Weapons,25,
73,Chest,Gear,5,
35,Longsword,Weapons,15,
55,Crossbow Bolts (20),Gear,10,
4,Hide,Armor,10,
34,Lance,Weapons,10,
107,Torch,Gear,41.09,
38,Pike,Weapons,5,
27,Sling,Weapons,1,
9,Ring Mail,Armor,30,
29,Flail,Weapons,10,
6,Scale Mail,Armor,50,
100,Candle,Gear,1,
45,Whip,Weapons,2,
81,Sprig of Mistletoe (Druidic Focus),Gear,1,
null,null,null,null,
78,Traveler's Clothes,Gear,20,
76,Totem (Druidic Focus),Gear,1,
73,Chest,Gear,5,
108,Vial,Gear,1,
79,Component Pouch,Gear,25,
1,Padded,Armor,10.65,
4,Hide,Armor,10,
60,Rod (Arcane Focus),Gear,10,
60,Rod (Arcane Focus),Gear,10,
41,Shortsword,Weapons,10,
57,Antitoxin (vial),Gear,50,
53,Arrows (20),Gear,10,
8,Half Plate,Armor,750,
86,Hammer,Gear,1,
12,Plate,Armor,1500,
108,null,Gear,1,
49,Longbow,Weapons,50,
6,Scale Mail,Armor,50,
6,Scale Mail,Armor,50,
2,Leather,Armor,10,
104,Robes,Gear,10,
90,Emblem (Holy Symbol),Gear,0.63,
108,Vial,Gear,1,
40,Scimitar,Weapons,25,
65,Bedroll,Gear,1000,
90,Emblem (Holy Symbol),Gear,5,
1,Padded,Armor,5,
79,Component Pouch,Gear,25,
10,Chain Mail,Armor,75,
96,Ink Pen,Gear,0.2,
72,Halberd,Weapons,20,
52,Alchemist's Fire (flask),Gear,50,
87,Basic Poison (Vial),Gear,100,
93,Hourglass,Gear,25,
99,Hooded Lantern,Gear,5,
14,Club,Weapons,1,
73,Chest,Gear,5,
24,Light Crossbow,Weapons,25,
45,Oil (Flask),Gear,1,
9,Ring Mail,Armor,30,
14,Club,Weapons,108.93,
10,Chain Mail,Armor,75,
19,Light Hammer,Weapons,2,
12,Plate,Armor,1500,
98,Bullseye Lantern,Gear,10,
35,Longsword,Weapons,15,
25,Dart,Weapons,0.5,
101,Basic Poison (Vial),Gear,100,
69,Caltrops (20),Gear,10,
1,Padded,Armor,5,
75,Common Clothes,Gear,5,
89,Amulet (Holy Symbol),Gear,5,
85,Grappling Hook,Gear,2,
70,Candle,Gear,1,
50,Net,Weapons,1,
4,Hide,Armor,10,
93,Hourglass,Gear,25,
77,Fine Clothes,Gear,150,
18,Javelin,Weapons,5,
36,Maul,Weapons,10,
53,Arrows (20),Gear,10,
72,Chalk (10 piece),Gear,1,
11,Splint,Armor,200,
62,Wand (Arcane Focus),Gear,10,
61,Staff (Arcane Focus),Gear,5,
74,Climber's Kit,Gear,25,
7,Breastplate,Armor,400,
92,Holy Water (Flask),Gear,25,
93,Hourglass,Gear,25,
2,Leather,Armor,38.8,
64,Ball Bearings (100),Gear,20,
11,Splint,Armor,200,
6,Scale Mail,Armor,50,
104,Robes,Gear,10,
89,Amulet (Holy Symbol),Gear,5,
92,Holy Water (Flask),Gear,25,
72,null,Gear,1,
94,Hunting Trap,Gear,5,
86,null,Gear,1,
82,Totem (Druidic Focus),Gear,1,
53,Arrows (20),Gear,10,
37,null,Weapons,15,
61,Staff (Arcane Focus),Gear,5,
20,Mace,Weapons,5,
57,Antitoxin (vial),Gear,50,
101,Basic Poison (Vial),Gear,100,
9,Ring Mail,Armor,30,
12,Plate,Armor,1500,
68,Bucket,Gear,1.5,
48,null,Weapons,50,
65,Bedroll,Gear,1000,
17,Handaxe,Weapons,5,
89,Amulet (Holy Symbol),Gear,63.56,
23,Spear,Weapons,10,
89,Amulet (Holy Symbol),Gear,5,
7,Breastplate,Armor,400,
58,Crystal (Arcane Focus),Gear,10,
51,Acid (vial),Gear,25,
14,Club,Weapons,1,
28,Battleaxe,Weapons,10,
44,Warhammer,Weapons,15,
85,Grappling Hook,Gear,2,
33,Halberd,Weapons,20,
80,Crowbar,Gear,2,
52,Alchemist's Fire (flask),Gear,50,
69,Caltrops (20),Gear,10,
85,Grappling Hook,Gear,2,
68,Bucket,Gear,1.5,
92,Holy Water (Flask),Gear,25,
104,Robes,Gear,10,
23,Spear,Weapons,10,
1,Padded,Armor,5,
28,Battleaxe,Weapons,10,
null,null,null,null,
4,Hide,Armor,10,
10,Chain Mail,Armor,75,
84,Yew Wand (Druidic Focus),Gear,10,
57,Staff (Arcane Focus),Gear,5,
76,Costume Clothes,Gear,15,
107,Torch,Gear,94.93,
34,Sling Bullets (20),Gear,0.5,
48,Heavy Crossbow,Weapons,50,
84,Yew Wand (Druidic Focus),Gear,10,
73,Chest,Gear,5,
41,Shortsword,Weapons,10,
64,Ball Bearings (100),Gear,20,
95,Ink (1 ounce bottle),Gear,1,
77,Fine Clothes,Gear,150,
11,Splint,Armor,200,
9,Ring Mail,Armor,30,
50,Net,Weapons,1,
75,Common Clothes,Gear,5,
25,Dart,Weapons,0.5,
12,Plate,Armor,1500,
109,Waterskin,Gear,2,
5,Chain Shirt,Armor,50,
7,Breastplate,Armor,400,
107,Torch,Gear,1,
33,null,Weapons,20,
90,Emblem (Holy Symbol),Gear,5,
58,Crystal (Arcane Focus),Gear,10,
29,Flail,Weapons,10,
7,Breastplate,Armor,400,
107,Torch,Gear,1,
18,Ball Bearings (100),Gear,20,
96,Ink Pen,Gear,0.2,
38,Handaxe,Weapons,5,
63,Chest,Gear,5,
12,Wand (Arcane Focus),Gear,10,
17,Handaxe,Weapons,5,
null,null,null,null,
35,Longsword,Weapons,15,
24,Light Crossbow,Weapons,25,
32,Greatsword,Weapons,50,
38,Pike,Weapons,5,
15,null,Weapons,2,
9,Ring Mail,Armor,30,
1,Padded,Armor,5,
92,Holy Water (Flask),Gear,25,
13,Shield,Armor,10,
1,Padded,Armor,5,
44,Warhammer,Weapons,15,
45,Whip,Weapons,2,
75,Common Clothes,Gear,5,
51,Acid (vial),Gear,25,
55,Crossbow Bolts (20),Gear,10,
2,Bucket,Gear,1.5,
13,Shield,Armor,10,
56,Sling Bullets (20),Gear,0.5,
76,Costume Clothes,Gear,15,
21,Quarterstaff,Weapons,2,
45,Whip,Weapons,2,
102,Potion of Healing,Gear,50,
84,Yew Wand (Druidic Focus),Gear,10,
11,Splint,Armor,200,
25,Dart,Weapons,0.5,
60,Rod (Arcane Focus),Gear,10,
109,Waterskin,Gear,2,
73,Chest,Gear,5,
1,Padded,Armor,5,
69,Caltrops (20),Gear,10,
89,Amulet (Holy Symbol),Gear,5,
98,Bullseye Lantern,Gear,10,
62,Wand (Arcane Focus),Gear,10,
14,Club,Weapons,1,
89,Amulet (Holy Symbol),Gear,5,
107,Torch,Gear,1,
53,Arrows (20),Gear,10,
13,Shield,Armor,10,
16,Greatclub,Weapons,2,
68,Bucket,Gear,1.5,
56,Sling Bullets (20),Gear,0.5,
83,Wooden Staff (Druidic Focus),Gear,5,
97,Lamp,Gear,5,
78,Traveler's Clothes,Gear,20,
99,Hooded Lantern,Gear,5,
18,Javelin,Weapons,5,
31,Greataxe,Weapons,50,
72,Chalk (10 piece),Gear,1,
80,Crowbar,Gear,2,
65,Bedroll,Gear,1000,
18,Javelin,Weapons,5,
67,Glass Bottle,Gear,2,
103,Rations (1 day),Gear,5,
24,Light Crossbow,Weapons,25,
107,Torch,Gear,1,
2,Leather,Armor,10,
22,Sling Bullets (20),Gear,0.5,
82,Totem (Druidic Focus),Gear,1,
72,Chalk (10 piece),Gear,1,
7,Breastplate,Armor,400,
6,Scale Mail,Armor,50,
38,Pike,Weapons,5,
107,Torch,Gear,1,
21,Quarterstaff,Weapons,2,
26,Padded,Armor,5,
48,Heavy Crossbow,Weapons,50,
13,Shield,Armor,10,
91,Reliquary (Holy Symbol),Gear,5,
54,Blowgun Needles (50),Gear,10,
3,Studded Leather,Armor,45,
88,Healer's Kit,Gear,5,
59,Leather,Armor,10,
5,Chain Shirt,Armor,50,
95,Leather,Armor,10,
78,Traveler's Clothes,Gear,20,
109,Waterskin,Gear,2,
99,Hooded Lantern,Gear,5,
1,Padded,Armor,5,
8,Hide,Armor,10,
87,Sledgehammer,Gear,2,
82,Totem (Druidic Focus),Gear,1,
105,Rope (50 ft),Gear,10,
66,Book,Gear,25,
70,Candle,Gear,1,
21,Quarterstaff,Weapons,2,
19,Light Hammer,Weapons,2,
77,Fine Clothes,Gear,150,
35,Longsword,Weapons,15,
18,Javelin,Weapons,5,
33,Halberd,Weapons,20,
57,Antitoxin (vial),Gear,50,
52,Alchemist's Fire (flask),Gear,50,
83,Whip,Weapons,2,
103,Rations (1 day),Gear,5,
86,Hammer,Gear,1,
4,Hide,Armor,10,
106,Spellbook,Gear,50,
35,Longsword,Weapons,15,
80,Crowbar,Gear,2,
105,Rope (50 ft),Gear,10,
7,Breastplate,Armor,400,
50,Net,Weapons,1,
9,Ring Mail,Armor,30,
61,Staff (Arcane Focus),Gear,5,
95,Ink (1 ounce bottle),Gear,1,
20,Mace,Weapons,5,
39,Rapier,Weapons,25,
2,Leather,Armor,10,
18,Javelin,Weapons,5,
88,Healer's Kit,Gear,5,
102,Potion of Healing,Gear,50,
87,Sledgehammer,Gear,2,
48,Heavy Crossbow,Weapons,50,
33,Halberd,Weapons,20,
57,Antitoxin (vial),Gear,50,
25,Dart,Weapons,0.5,
12,Plate,Armor,1500,
27,Sling,Weapons,1,
32,Greatsword,Weapons,50,
81,Sprig of Mistletoe (Druidic Focus),Gear,1,
88,Healer's Kit,Gear,5,
12,Plate,Armor,1500,
36,Maul,Weapons,10,
9,Ring Mail,Armor,30,
92,Holy Water (Flask),Gear,25,
64,Ball Bearings (100),Gear,20,
51,Acid (vial),Gear,25,
79,Component Pouch,Gear,25,
103,Rations (1 day),Gear,5,
96,Lamp,Gear,5,
null,null,null,null,
46,Blowgun,Weapons,10,
41,Shortsword,Weapons,10,
33,Halberd,Weapons,20,
7,Breastplate,Armor,400,
94,Hunting Trap,Gear,5,
48,Heavy Crossbow,Weapons,50,
59,Orb (Arcane Focus),Gear,20,
87,Sledgehammer,Gear,2,
62,Wand (Arcane Focus),Gear,10,
66,Book,Gear,25,
11,Splint,Armor,200,
77,Fine Clothes,Gear,150,
96,Ink Pen,Gear,0.2,
90,Emblem (Holy Symbol),Gear,11.93,
31,Greataxe,Weapons,50,
57,Antitoxin (vial),Gear,50,
96,Ink Pen,Gear,0.2,
12,Plate,Armor,1500,
23,Spear,Weapons,10,
1,Padded,Armor,5,
12,Plate,Armor,1500,
19,Light Hammer,Weapons,2,
27,Sling,Weapons,1,
86,Hammer,Gear,1,
106,Spellbook,Gear,50,
61,Staff (Arcane Focus),Gear,5,
47,Hand Crossbow,Weapons,75,
39,Plate,Armor,1500,
1,Padded,Armor,5,
9,Ring Mail,Armor,30,
43,War Pick,Weapons,5,
101,Basic Poison (Vial),Gear,100,
3,Studded Leather,Armor,45,
27,Sling,Weapons,1,
105,Rope (50 ft),Gear,10,
92,Holy Water (Flask),Gear,25,
72,Chalk (10 piece),Gear,1,
108,Vial,Gear,1,
101,Basic Poison (Vial),Gear,100,
56,null,Gear,0.5,
21,Quarterstaff,Weapons,2,
86,Hammer,Gear,1,
73,Chest,Gear,5,
100,Oil (Flask),Gear,1,
74,null,Gear,25,
91,Reliquary (Holy Symbol),Gear,5,
43,Maul,Weapons,10,
88,Healer's Kit,Gear,5,
17,Handaxe,Weapons,5,
29,Flail,Weapons,10,
104,Robes,Gear,10,
43,War Pick,Weapons,5,
87,Sledgehammer,Gear,28.92,
10,Chain Mail,Armor,75,
50,Net,Weapons,1,
79,Component Pouch,Gear,25,
104,Robes,Gear,10,
70,Candle,Gear,1,
95,Ink (1 ounce bottle),Gear,1,
45,Whip,Weapons,2,
81,Sprig of Mistletoe (Druidic Focus),Gear,1,
4,Hide,Armor,10,
8,Half Plate,Armor,750,
35,Longsword,Weapons,15,
101,Basic Poison (Vial),Gear,100,
99,Hooded Lantern,Gear,5,
61,Staff (Arcane Focus),Gear,5,
88,Healer's Kit,Gear,5,
10,Chain Mail,Armor,75,
91,Reliquary (Holy Symbol),Gear,5,
19,null,Weapons,2,
69,Caltrops (20),Gear,10,
54,Trident,Weapons,5,
105,Rope (50 ft),Gear,10,
12,Plate,Armor,1500,
33,Halberd,Weapons,20,
61,Staff (Arcane Focus),Gear,1.04,
82,Totem (Druidic Focus),Gear,1,
47,Hand Crossbow,Weapons,75,
9,Ring Mail,Armor,30,
1,Padded,Armor,5,
60,Rod (Arcane Focus),Gear,10,
32,Greatsword,Weapons,50,
60,Rod (Arcane Focus),Gear,10,
90,Emblem (Holy Symbol),Gear,5,
21,Quarterstaff,Weapons,2,
108,Vial,Gear,1,
23,Spear,Weapons,10,
10,Chain Mail,Armor,75,
84,Yew Wand (Druidic Focus),Gear,10,
2,Leather,Armor,10,
55,Shield,Armor,10,
85,Grappling Hook,Gear,2,
42,Trident,Weapons,5,
39,Rapier,Weapons,25,
25,Torch,Gear,1,
1,Padded,Armor,5,
26,Shortbow,Weapons,25,
38,Pike,Weapons,5,
94,Bullseye Lantern,Gear,10,
70,Candle,Gear,1,
17,Handaxe,Weapons,5,
32,Greatsword,Weapons,50,
42,Trident,Weapons,5,
67,Glass Bottle,Gear,2,
1,Padded,Armor,5,
4,Hide,Armor,10,
36,Maul,Weapons,10,
83,Wooden Staff (Druidic Focus),Gear,5,
15,Dagger,Weapons,2,
99,Hooded Lantern,Gear,5,
79,Component Pouch,Gear,29.44,
34,Lance,Weapons,10,
8,Half Plate,Armor,750,
59,Orb (Arcane Focus),Gear,20,
95,Ink (1 ounce bottle),Gear,1,
1,Padded,Armor,5,
19,Light Hammer,Weapons,2,
53,Arrows (20),Gear,10,
44,Warhammer,Weapons,15,
57,Antitoxin (vial),Gear,50,
5,Chain Shirt,Armor,50,
70,Candle,Gear,1,
5,Chain Shirt,Armor,50,
97,Lamp,Gear,5,
2,Leather,Armor,10,
64,Ball Bearings (100),Gear,20,
20,Mace,Weapons,5,
84,Yew Wand (Druidic Focus),Gear,10,
4,Hide,Armor,10,
56,Sling Bullets (20),Gear,0.5,
74,Climber's Kit,Gear,25,
74,Climber's Kit,Gear,25,
80,Crowbar,Gear,2,
24,Light Crossbow,Weapons,25,
3,Studded Leather,Armor,45,
79,Component Pouch,Gear,25,
49,Longbow,Weapons,50,
21,Quarterstaff,Weapons,2,
9,Ring Mail,Armor,30,
3,Studded Leather,Armor,45,
31,Greataxe,Weapons,50,
1,Chain (10 ft),Gear,5,
96,Ink Pen,Gear,0.2,
95,Ink (1 ounce bottle),Gear,1,
108,Vial,Gear,1,
11,Splint,Armor,200,
96,Ink Pen,Gear,0.2,
27,Sling,Weapons,1,
11,Splint,Armor,200,
54,Blowgun Needles (50),Gear,10,
46,Blowgun,Weapons,10,
5,Chain Shirt,Armor,50,
16,Blowgun,Weapons,10,
73,Chest,Gear,5,
42,Trident,Weapons,5,
70,Candle,Gear,1,
46,Blowgun,Weapons,10,
68,Bucket,Gear,1.5,
11,Splint,Armor,200,
108,Vial,Gear,1,
5,Chain Shirt,Armor,50,
41,Shortsword,Weapons,10,
75,Common Clothes,Gear,5,
66,Plate,Armor,1500,
25,Dart,Weapons,0.5,
52,Alchemist's Fire (flask),Gear,50,
77,Fine Clothes,Gear,150,
19,Light Hammer,Weapons,2,
6,Scale Mail,Armor,50,
58,Crystal (Arcane Focus),Gear,10,
54,Blowgun Needles (50),Gear,10,
81,Sprig of Mistletoe (Druidic Focus),Gear,1,
67,Glass Bottle,Gear,2,
32,Greatsword,Weapons,50,
92,Holy Water (Flask),Gear,25,
73,Chest,Gear,5,
46,Blowgun,Weapons,10,
25,Sprig of Mistletoe (Druidic Focus),Gear,1,
91,Reliquary (Holy Symbol),Gear,5,
76,Costume Clothes,Gear,1.4,
77,Fine Clothes,Gear,150,
69,Caltrops (20),Gear,10,
64,Ball Bearings (100),Gear,20,
3,Studded Leather,Armor,45,
11,Splint,Armor,200,
69,Caltrops (20),Gear,10,
8,Half Plate,Armor,750,
27,Sling,Weapons,1,
97,Lamp,Gear,5,
88,Costume Clothes,Gear,15,
31,Greataxe,Weapons,50,
97,Lamp,Gear,5,
89,Amulet (Holy Symbol),Gear,5,
79,Morningstar,Weapons,15,
36,Maul,Weapons,10,
86,Hammer,Gear,1,
23,Spear,Weapons,10,
96,Ink Pen,Gear,0.2,
79,null,Gear,25,
84,Yew Wand (Druidic Focus),Gear,10,
61,Staff (Arcane Focus),Gear,5,
2,Leather,Armor,10,
47,Hand Crossbow,Weapons,75,
64,Ball Bearings (100),Gear,20,
47,Hand Crossbow,Weapons,75,
8,Half Plate,Armor,750,
11,Vial,Gear,1,
20,Mace,Weapons,5,
41,Shortsword,Weapons,10,
5,Chain Shirt,Armor,50,
39,Rapier,Weapons,25,
95,Ink (1 ounce bottle),Gear,1,
17,Healer's Kit,Gear,5,
3,Studded Leather,Armor,45,
34,Lance,Weapons,10,
69,Caltrops (20),Gear,10,
28,Battleaxe,Weapons,10,
4,Hide,Armor,10,
78,Traveler's Clothes,Gear,20,
28,Battleaxe,Weapons,10,
59,Orb (Arcane Focus),Gear,20,
9,Ring Mail,Armor,30,
4,Hide,Armor,10,
2,Leather,Armor,10,
47,Hand Crossbow,Weapons,75,
39,Rapier,Weapons,25,
34,Lance,Weapons,10,
91,Reliquary (Holy Symbol),Gear,5,
25,Dart,Weapons,0.5,
13,Shield,Armor,10,
67,Lance,Weapons,10,
91,Reliquary (Holy Symbol),Gear,5,
105,Rope (50 ft),Gear,10,
38,Pike,Weapons,5,
10,Chain Mail,Armor,75,
24,null,Weapons,25,
24,Light Crossbow,Weapons,25,
68,Bucket,Gear,1.5,
7,Breastplate,Armor,6.45,
85,Grappling Hook,Gear,2,
85,Grappling Hook,Gear,2,
104,Robes,Gear,10,
31,Greataxe,Weapons,50,
11,Splint,Armor,200,
28,Battleaxe,Weapons,10,
56,Sling Bullets (20),Gear,0.5,
8,null,Armor,750,
69,null,Gear,10,
18,Javelin,Weapons,5,
61,Staff (Arcane Focus),Gear,5,
100,Oil (Flask),Gear,1,
45,Whip,Weapons,2,
43,War Pick,Weapons,5,
49,Longbow,Weapons,50,
21,Quarterstaff,Weapons,2,
58,Crystal (Arcane Focus),Gear,10,
101,Basic Poison (Vial),Gear,100,
44,Warhammer,Weapons,15,
5,Chain Shirt,Armor,50,
13,Shield,Armor,10,
18,Javelin,Weapons,5,
40,Scimitar,Weapons,25,
6,Scale Mail,Armor,50,
45,Padded,Armor,5,
96,Ink Pen,Gear,74.67,
104,Robes,Gear,10,
3,Studded Leather,Armor,45,
5,Chain Shirt,Armor,50,
13,Shield,Armor,10,
70,Candle,Gear,30.99,
84,Yew Wand (Druidic Focus),Gear,10,
95,Ink (1 ounce bottle),Gear,1,
37,Morningstar,Weapons,15,
10,Chain Mail,Armor,75,
10,Chain Mail,Armor,75,
52,Alchemist's Fire (flask),Gear,50,
9,Ring Mail,Armor,30,
4,Hide,Armor,10,
64,Ball Bearings (100),Gear,20,
55,Crossbow Bolts (20),Gear,10,
58,Reliquary (Holy Symbol),Gear,5,
8,Half Plate,Armor,750,
47,Hand Crossbow,Weapons,2.39,
108,Vial,Gear,1,
24,Morningstar,Weapons,15,
90,Emblem (Holy Symbol),Gear,5,
85,Grappling Hook,Gear,2,
52,Alchemist's Fire (flask),Gear,50,
20,Mace,Weapons,5,
101,Basic Poison (Vial),Gear,100,
56,Sling Bullets (20),Gear,0.5,
50,Net,Weapons,1,
5,Chain Shirt,Armor,50,
4,Hide,Armor,10,
92,Holy Water (Flask),Gear,25,
87,Sledgehammer,Gear,2,
85,Grappling Hook,Gear,2,
35,Longsword,Weapons,15,
12,Plate,Armor,1500,
55,Crossbow Bolts (20),Gear,10,
73,Plate,Armor,1500,
36,Maul,Weapons,10,
88,Healer's Kit,Gear,5,
43,War Pick,Weapons,5,
85,Grappling Hook,Gear,2,
69,Caltrops (20),Gear,10,
103,Rations (1 day),Gear,5,
18,Javelin,Weapons,5,
18,Javelin,Weapons,5,
94,Hunting Trap,Gear,5,
109,Waterskin,Gear,2,
